n,delta_label,delta,p_label,p_true,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,p_error,mu1_error,mu2_error,sigma1_sq_error,sigma2_sq_error,p_abs_error,mu1_abs_error,mu2_abs_error,sigma1_sq_abs_error,sigma2_sq_abs_error
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,481,20000481,MM,0.0007955000037327409,True,0.66722657579683,0.0152320519173052,1.3363414224917767,0.6898979194519145,0.8466438892750698,0.16722657579682998,0.0152320519173052,0.8363414224917767,-0.3101020805480855,-0.15335611072493016,0.16722657579682998,0.0152320519173052,0.8363414224917767,0.3101020805480855,0.15335611072493016
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,481,20000481,MLE,2.7458558999933302,True,0.8057652044770524,0.1589328814386845,1.6824974861988036,0.7660783737693065,0.7671700173385708,0.30576520447705235,0.1589328814386845,1.1824974861988036,-0.23392162623069346,-0.23282998266142918,0.30576520447705235,0.1589328814386845,1.1824974861988036,0.23392162623069346,0.23282998266142918
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,482,20000482,MM,0.0015345000429078937,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,482,20000482,MLE,1.3209612000500783,True,0.31812980990907785,-0.10811984038498532,0.5180230467317759,0.35315116072821817,1.328515766872557,-0.18187019009092215,-0.10811984038498532,0.018023046731775905,-0.6468488392717818,0.3285157668725569,0.18187019009092215,0.10811984038498532,0.018023046731775905,0.6468488392717818,0.3285157668725569
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,483,20000483,MM,0.0006641000509262085,True,0.49054736602178656,-0.6843061890351808,0.7822790359938935,0.31824273587594704,0.4081151659407085,-0.009452633978213443,-0.6843061890351808,0.2822790359938935,-0.681757264124053,-0.5918848340592915,0.009452633978213443,0.6843061890351808,0.2822790359938935,0.681757264124053,0.5918848340592915
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,483,20000483,MLE,2.7079463999252766,True,0.40711422810687325,-0.7482721408676094,0.6198188070515013,0.3288364896484518,0.5328353278988198,-0.09288577189312675,-0.7482721408676094,0.11981880705150127,-0.6711635103515482,-0.4671646721011802,0.09288577189312675,0.7482721408676094,0.11981880705150127,0.6711635103515482,0.4671646721011802
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,484,20000484,MM,0.0015481999143958092,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,484,20000484,MLE,0.9736100999871269,True,0.17624235425618406,-0.9821018416019751,0.6751979460732422,0.17146731283023534,0.8942095025694604,-0.32375764574381594,-0.9821018416019751,0.17519794607324224,-0.8285326871697647,-0.10579049743053959,0.32375764574381594,0.9821018416019751,0.17519794607324224,0.8285326871697647,0.10579049743053959
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,485,20000485,MM,0.0016200999962165952,True,0.8859856845505525,0.05061178863743021,2.0293799208998724,0.6342833148672306,0.3381388855054085,0.3859856845505525,0.05061178863743021,1.5293799208998724,-0.36571668513276945,-0.6618611144945915,0.3859856845505525,0.05061178863743021,1.5293799208998724,0.36571668513276945,0.6618611144945915
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,485,20000485,MLE,1.6418769999872893,True,0.8817343346563108,0.039698344405651766,2.0396138530827725,0.6151695149002515,0.309041238865427,0.3817343346563108,0.039698344405651766,1.5396138530827725,-0.3848304850997485,-0.690958761134573,0.3817343346563108,0.039698344405651766,1.5396138530827725,0.3848304850997485,0.690958761134573
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,486,20000486,MM,0.0015520000597462058,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,486,20000486,MLE,1.1937293999362737,True,0.22114849044701457,-0.8461965261115716,0.7023107340453181,0.28919729425858287,0.6713964706330146,-0.27885150955298543,-0.8461965261115716,0.20231073404531807,-0.7108027057414171,-0.32860352936698545,0.27885150955298543,0.8461965261115716,0.20231073404531807,0.7108027057414171,0.32860352936698545
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,487,20000487,MM,0.001537600066512823,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,487,20000487,MLE,1.535824399907142,True,0.5368813598931194,-0.37822377752499203,1.1362193724131866,1.0541001994977566,0.3831537266549133,0.03688135989311936,-0.37822377752499203,0.6362193724131866,0.054100199497756574,-0.6168462733450867,0.03688135989311936,0.37822377752499203,0.6362193724131866,0.054100199497756574,0.6168462733450867
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,488,20000488,MM,0.0010204000864177942,True,0.10173985880159078,-1.210412853130677,0.5643616854444421,0.4998338215181056,0.70563976056761,-0.39826014119840925,-1.210412853130677,0.0643616854444421,-0.5001661784818944,-0.29436023943239,0.39826014119840925,1.210412853130677,0.0643616854444421,0.5001661784818944,0.29436023943239
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,488,20000488,MLE,2.4017777000553906,True,0.07191468456433682,-1.4417612603487193,0.5252536298469244,0.4223811046661691,0.7369432427119217,-0.4280853154356632,-1.4417612603487193,0.025253629846924364,-0.5776188953338308,-0.2630567572880783,0.4280853154356632,1.4417612603487193,0.025253629846924364,0.5776188953338308,0.2630567572880783
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,489,20000489,MM,0.0015710999723523855,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,489,20000489,MLE,2.4846414999337867,True,0.9421221105579078,0.1396009409953102,1.769846680245019,1.0843171254306665,0.03883838335973614,0.44212211055790784,0.1396009409953102,1.269846680245019,0.0843171254306665,-0.9611616166402639,0.44212211055790784,0.1396009409953102,1.269846680245019,0.0843171254306665,0.9611616166402639
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,490,20000490,MM,0.0015442000003531575,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,490,20000490,MLE,0.6276156000094488,True,0.05603935871259227,-2.105936264670068,0.20666286646530885,0.002435415431499624,0.8375442116843446,-0.44396064128740775,-2.105936264670068,-0.29333713353469115,-0.9975645845685004,-0.16245578831565544,0.44396064128740775,2.105936264670068,0.29333713353469115,0.9975645845685004,0.16245578831565544
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,491,20000491,MM,0.0018273000605404377,True,0.0473357933675685,-0.7917851495404217,0.27575113543380103,3.5111915593427105,0.9516020198473178,-0.4526642066324315,-0.7917851495404217,-0.22424886456619897,2.5111915593427105,-0.04839798015268215,0.4526642066324315,0.7917851495404217,0.22424886456619897,2.5111915593427105,0.04839798015268215
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,491,20000491,MLE,0.9900274999672547,True,0.009999839440943403,-3.8451735332889667,0.2663328622516979,1e-06,0.9664669101119042,-0.4900001605590566,-3.8451735332889667,-0.2336671377483021,-0.999999,-0.03353308988809578,0.4900001605590566,3.8451735332889667,0.2336671377483021,0.999999,0.03353308988809578
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,492,20000492,MM,0.0006603000219911337,True,0.5649054942903645,-0.3357711594148659,1.0346066568838408,0.6247549778212586,0.6303471784380351,0.06490549429036452,-0.3357711594148659,0.5346066568838408,-0.37524502217874145,-0.3696528215619649,0.06490549429036452,0.3357711594148659,0.5346066568838408,0.37524502217874145,0.3696528215619649
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,492,20000492,MLE,2.7540509999962524,True,0.7919920885834267,-0.04637638858394889,1.428803500956397,0.7942366351837534,0.4866659091457844,0.29199208858342673,-0.04637638858394889,0.9288035009563971,-0.20576336481624657,-0.5133340908542157,0.29199208858342673,0.04637638858394889,0.9288035009563971,0.20576336481624657,0.5133340908542157
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,493,20000493,MM,0.001525099971331656,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,493,20000493,MLE,1.094573499984108,True,0.7303858627227027,-0.20842386361282664,1.284536600757708,0.6537322334648141,0.2580203821407883,0.23038586272270267,-0.20842386361282664,0.7845366007577079,-0.3462677665351859,-0.7419796178592117,0.23038586272270267,0.20842386361282664,0.7845366007577079,0.3462677665351859,0.7419796178592117
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,494,20000494,MM,0.0016299000708386302,True,0.9074022205793429,0.15381943214753288,0.7016040328141946,0.5823605015720368,2.2812513530291985,0.40740222057934294,0.15381943214753288,0.2016040328141946,-0.4176394984279632,1.2812513530291985,0.40740222057934294,0.15381943214753288,0.2016040328141946,0.4176394984279632,1.2812513530291985
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,494,20000494,MLE,1.5547698000445962,True,0.9038207516396219,0.16621711991118912,0.5647017256059962,0.5607737686856719,2.539470566951783,0.40382075163962194,0.16621711991118912,0.06470172560599619,-0.43922623131432814,1.539470566951783,0.40382075163962194,0.16621711991118912,0.06470172560599619,0.43922623131432814,1.539470566951783
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,495,20000495,MM,0.0014155000681057572,True,0.6895214458408904,-0.20063015939437712,1.2753844337398585,0.5063964119359782,0.40338572713145127,0.18952144584089037,-0.20063015939437712,0.7753844337398585,-0.4936035880640218,-0.5966142728685487,0.18952144584089037,0.20063015939437712,0.7753844337398585,0.4936035880640218,0.5966142728685487
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,495,20000495,MLE,2.4180023000808433,True,0.9259177005648058,0.11770705705392882,2.006601724371448,0.7430457760012055,0.10904570887227638,0.4259177005648058,0.11770705705392882,1.506601724371448,-0.25695422399879453,-0.8909542911277236,0.4259177005648058,0.11770705705392882,1.506601724371448,0.25695422399879453,0.8909542911277236
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,496,20000496,MM,0.001538999960757792,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,496,20000496,MLE,2.015956599963829,True,0.49879675853012534,0.12185261457679888,0.3339059674291032,0.46110458080427685,1.4006577368065194,-0.0012032414698746607,0.12185261457679888,-0.16609403257089678,-0.5388954191957231,0.4006577368065194,0.0012032414698746607,0.12185261457679888,0.16609403257089678,0.5388954191957231,0.4006577368065194
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,497,20000497,MM,0.0014668999938294291,True,0.6729716736559044,0.08478877488475012,1.3739857795440402,0.7224765490038471,0.5837664073173018,0.17297167365590438,0.08478877488475012,0.8739857795440402,-0.27752345099615294,-0.4162335926826982,0.17297167365590438,0.08478877488475012,0.8739857795440402,0.27752345099615294,0.4162335926826982
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,497,20000497,MLE,2.778764500049874,True,0.6330065102247663,0.11167211730263935,1.187224156619215,0.783001538949795,0.758901180141915,0.13300651022476628,0.11167211730263935,0.687224156619215,-0.21699846105020504,-0.241098819858085,0.13300651022476628,0.11167211730263935,0.687224156619215,0.21699846105020504,0.241098819858085
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,498,20000498,MM,0.0015585999935865402,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,498,20000498,MLE,1.543280600104481,True,0.13497076799989743,-0.7044887573763562,0.4378929803883437,0.03262222577504276,1.1411632053737142,-0.36502923200010257,-0.7044887573763562,-0.06210701961165632,-0.9673777742249572,0.14116320537371418,0.36502923200010257,0.7044887573763562,0.06210701961165632,0.9673777742249572,0.14116320537371418
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,499,20000499,MM,0.0015907000051811337,False,,,,,,,,,,,,,,,
100,weak,0.5,balanced,0.5,0.0,0.5,1.0,1.0,499,20000499,MLE,1.458801299915649,True,0.10240531970100569,-1.6990299346024873,0.31998072809455735,0.028268572310123332,1.0500770071132912,-0.3975946802989943,-1.6990299346024873,-0.18001927190544265,-0.9717314276898766,0.050077007113291216,0.3975946802989943,1.6990299346024873,0.18001927190544265,0.9717314276898766,0.050077007113291216
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,0,20100000,MM,0.001687500043772161,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,0,20100000,MLE,2.7487175000132993,True,0.2728385257409871,-0.067599383702378,1.0119065487118346,0.3641144137119289,0.6090385120368106,0.07283852574098709,-0.067599383702378,0.5119065487118346,-0.6358855862880711,-0.3909614879631894,0.07283852574098709,0.067599383702378,0.5119065487118346,0.6358855862880711,0.3909614879631894
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,1,20100001,MM,0.001599700073711574,True,0.2832239106712463,-0.6411629849819477,0.8473355611775018,0.7325253414121979,0.6070752296303208,0.08322391067124629,-0.6411629849819477,0.34733556117750175,-0.26747465858780206,-0.3929247703696792,0.08322391067124629,0.6411629849819477,0.34733556117750175,0.26747465858780206,0.3929247703696792
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,1,20100001,MLE,1.8643984999507666,True,0.04930954917337906,-1.9686344717392572,0.5499473143332785,0.03106653778126368,0.8346612521881777,-0.15069045082662094,-1.9686344717392572,0.04994731433327848,-0.9689334622187363,-0.16533874781182234,0.15069045082662094,1.9686344717392572,0.04994731433327848,0.9689334622187363,0.16533874781182234
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,2,20100002,MM,0.00106669997330755,True,0.2653223224152155,-0.6504091431344905,0.8605014052416824,0.3478100908944084,0.692776228144417,0.06532232241521546,-0.6504091431344905,0.3605014052416824,-0.6521899091055916,-0.307223771855583,0.06532232241521546,0.6504091431344905,0.3605014052416824,0.6521899091055916,0.307223771855583
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,2,20100002,MLE,1.1967740000691265,True,0.148196119097114,-1.0283621625758612,0.7185015293147083,0.12010702769431757,0.7551388203916523,-0.05180388090288601,-1.0283621625758612,0.21850152931470834,-0.8798929723056824,-0.24486117960834775,0.05180388090288601,1.0283621625758612,0.21850152931470834,0.8798929723056824,0.24486117960834775
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,3,20100003,MM,0.0015255999751389027,True,0.6317107514138632,0.0891686939295811,1.3032929415098216,0.6154578673379542,0.41907858960176275,0.4317107514138632,0.0891686939295811,0.8032929415098216,-0.38454213266204584,-0.5809214103982372,0.4317107514138632,0.0891686939295811,0.8032929415098216,0.38454213266204584,0.5809214103982372
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,3,20100003,MLE,2.7448800000129268,True,0.664998066285765,0.16452451983008418,1.2743482059470161,0.6812292809702071,0.4736535310706464,0.46499806628576495,0.16452451983008418,0.7743482059470161,-0.3187707190297929,-0.5263464689293536,0.46499806628576495,0.16452451983008418,0.7743482059470161,0.3187707190297929,0.5263464689293536
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,4,20100004,MM,0.001532200025394559,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,4,20100004,MLE,1.8658569999970496,True,0.2603101466826897,-0.47701549938919297,0.7940614478554235,0.3364823834919154,0.8316750512235995,0.06031014668268969,-0.47701549938919297,0.29406144785542354,-0.6635176165080846,-0.16832494877640047,0.06031014668268969,0.47701549938919297,0.29406144785542354,0.6635176165080846,0.16832494877640047
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,5,20100005,MM,0.0015376999508589506,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,5,20100005,MLE,1.4307881999993697,True,0.8919144490457295,0.43023880229673933,0.9468952695147982,0.7248274099166921,3.049796773672047,0.6919144490457294,0.43023880229673933,0.4468952695147982,-0.27517259008330786,2.049796773672047,0.6919144490457294,0.43023880229673933,0.4468952695147982,0.27517259008330786,2.049796773672047
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,6,20100006,MM,0.0015367999440059066,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,6,20100006,MLE,1.4697596000041813,True,0.3700106255903519,-0.6347371337074383,0.7754487004769306,0.3353694000382195,0.636794248888884,0.1700106255903519,-0.6347371337074383,0.2754487004769306,-0.6646305999617805,-0.36320575111111597,0.1700106255903519,0.6347371337074383,0.2754487004769306,0.6646305999617805,0.36320575111111597
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,7,20100007,MM,0.001531900023110211,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,7,20100007,MLE,0.5265155000379309,True,0.5334405992226213,0.11120646890832511,0.47128242988092306,1.508380989344865,0.22148131138542337,0.3334405992226213,0.11120646890832511,-0.02871757011907694,0.508380989344865,-0.7785186886145766,0.3334405992226213,0.11120646890832511,0.02871757011907694,0.508380989344865,0.7785186886145766
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,8,20100008,MM,0.0014739000471308827,True,0.6530940978816524,0.11666349883300525,1.0793403516200353,0.9388042029481835,0.8523170509406092,0.4530940978816524,0.11666349883300525,0.5793403516200353,-0.06119579705181655,-0.14768294905939083,0.4530940978816524,0.11666349883300525,0.5793403516200353,0.06119579705181655,0.14768294905939083
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,8,20100008,MLE,1.337573099997826,True,0.9037566950967182,0.4281246433201432,0.6618773973429444,1.229426940224639,0.030252475383815616,0.7037566950967182,0.4281246433201432,0.16187739734294437,0.22942694022463894,-0.9697475246161844,0.7037566950967182,0.4281246433201432,0.16187739734294437,0.22942694022463894,0.9697475246161844
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,9,20100009,MM,0.0015361999394372106,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,9,20100009,MLE,1.0251283000689,True,0.5094346612747548,-0.21103190167644717,0.8177457653417313,0.3975731461686635,0.8699751907065522,0.3094346612747548,-0.21103190167644717,0.31774576534173127,-0.6024268538313364,-0.13002480929344784,0.3094346612747548,0.21103190167644717,0.31774576534173127,0.6024268538313364,0.13002480929344784
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,10,20100010,MM,0.0014682000037282705,True,0.7529135167136111,0.0011907755957881183,1.3123640016457734,0.4606084844314392,0.3412935558406942,0.552913516713611,0.0011907755957881183,0.8123640016457734,-0.5393915155685608,-0.6587064441593058,0.552913516713611,0.0011907755957881183,0.8123640016457734,0.5393915155685608,0.6587064441593058
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,10,20100010,MLE,2.424982599914074,True,0.9523175894693422,0.23490487341433208,2.1278268666802505,0.6164980677565769,0.02401433602272912,0.7523175894693421,0.23490487341433208,1.6278268666802505,-0.3835019322434231,-0.9759856639772708,0.7523175894693421,0.23490487341433208,1.6278268666802505,0.3835019322434231,0.9759856639772708
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,11,20100011,MM,0.0022647000150755048,True,0.38287811079523076,0.39632573806904015,0.5923626178170758,1.2613432625977714,0.7846778279130102,0.18287811079523075,0.39632573806904015,0.09236261781707578,0.2613432625977714,-0.21532217208698978,0.18287811079523075,0.39632573806904015,0.09236261781707578,0.2613432625977714,0.21532217208698978
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,11,20100011,MLE,1.6825585999758914,True,0.47241013217212463,0.4385089351515045,0.5878587564925738,1.2641840086050302,0.7079179436783694,0.2724101321721246,0.4385089351515045,0.0878587564925738,0.2641840086050302,-0.29208205632163065,0.2724101321721246,0.4385089351515045,0.0878587564925738,0.2641840086050302,0.29208205632163065
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,12,20100012,MM,0.0015445000026375055,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,12,20100012,MLE,2.7351357000879943,True,0.035145779477198394,-1.4727666295005701,0.4801948663286915,0.9319786261106707,0.9165338517333599,-0.16485422052280163,-1.4727666295005701,-0.019805133671308484,-0.06802137388932927,-0.08346614826664012,0.16485422052280163,1.4727666295005701,0.019805133671308484,0.06802137388932927,0.08346614826664012
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,13,20100013,MM,0.0015393999638035893,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,13,20100013,MLE,2.680828099953942,True,0.2535170113133015,0.37067163148105425,0.5055657300544362,0.3652919681980154,0.9869736593242103,0.0535170113133015,0.37067163148105425,0.005565730054436169,-0.6347080318019847,-0.013026340675789672,0.0535170113133015,0.37067163148105425,0.005565730054436169,0.6347080318019847,0.013026340675789672
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,14,20100014,MM,0.0015409999759867787,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,14,20100014,MLE,1.2648785999044776,True,0.11583070314382249,-0.7952537899043357,0.5660516760681924,0.020120132515010034,0.9160059394371645,-0.08416929685617752,-0.7952537899043357,0.0660516760681924,-0.97987986748499,-0.08399406056283554,0.08416929685617752,0.7952537899043357,0.0660516760681924,0.97987986748499,0.08399406056283554
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,15,20100015,MM,0.0015457000117748976,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,15,20100015,MLE,0.6816502000438049,True,0.9276416264068442,0.45650533968351037,2.4727970830138535,0.6716119151450018,0.05812609546326672,0.7276416264068442,0.45650533968351037,1.9727970830138535,-0.32838808485499815,-0.9418739045367333,0.7276416264068442,0.45650533968351037,1.9727970830138535,0.32838808485499815,0.9418739045367333
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,16,20100016,MM,0.0015448000049218535,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,16,20100016,MLE,1.1018807000946254,True,0.10222710166964642,-0.881480953256275,0.396653495298613,0.010124481991827493,0.9940572700837472,-0.09777289833035359,-0.881480953256275,-0.10334650470138701,-0.9898755180081725,-0.005942729916252776,0.09777289833035359,0.881480953256275,0.10334650470138701,0.9898755180081725,0.005942729916252776
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,17,20100017,MM,0.0014310999540612102,True,0.5821338520230447,-0.34271423576229243,1.2129400595374626,0.6473960386782142,0.5339925452640122,0.3821338520230447,-0.34271423576229243,0.7129400595374626,-0.35260396132178584,-0.4660074547359878,0.3821338520230447,0.34271423576229243,0.7129400595374626,0.35260396132178584,0.4660074547359878
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,17,20100017,MLE,0.9104338999604806,True,0.587190978748764,-0.36955894464527445,1.270182296454526,0.5926368052467709,0.45774135539162225,0.387190978748764,-0.36955894464527445,0.770182296454526,-0.40736319475322913,-0.5422586446083777,0.387190978748764,0.36955894464527445,0.770182296454526,0.40736319475322913,0.5422586446083777
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,18,20100018,MM,0.0014050999889150262,True,0.4779706470367798,-0.5125722850773591,1.2554999375399671,0.676472121989224,0.4242591812786624,0.2779706470367798,-0.5125722850773591,0.7554999375399671,-0.323527878010776,-0.5757408187213375,0.2779706470367798,0.5125722850773591,0.7554999375399671,0.323527878010776,0.5757408187213375
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,18,20100018,MLE,0.8500244000460953,True,0.79968138615075,0.08009493391245447,1.7290599153890795,1.0712636582098591,0.1625886429921933,0.59968138615075,0.08009493391245447,1.2290599153890795,0.07126365820985914,-0.8374113570078067,0.59968138615075,0.08009493391245447,1.2290599153890795,0.07126365820985914,0.8374113570078067
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,19,20100019,MM,0.001548500033095479,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,19,20100019,MLE,1.511852000025101,True,0.8329099431433791,0.1631327786997689,1.819491507447952,0.7248004150645748,0.23536663380024622,0.6329099431433791,0.1631327786997689,1.319491507447952,-0.2751995849354252,-0.7646333661997538,0.6329099431433791,0.1631327786997689,1.319491507447952,0.2751995849354252,0.7646333661997538
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,20,20100020,MM,0.0015279999934136868,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,20,20100020,MLE,0.8395575999747962,True,0.37598951937109065,-0.5179369715844556,1.1122378520680158,0.33499238758274563,0.5599698415985678,0.17598951937109064,-0.5179369715844556,0.6122378520680158,-0.6650076124172544,-0.4400301584014322,0.17598951937109064,0.5179369715844556,0.6122378520680158,0.6650076124172544,0.4400301584014322
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,21,20100021,MM,0.0015305000124499202,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,21,20100021,MLE,2.0564097000751644,True,0.5225638003736568,0.2892510139629948,0.8095962874942907,0.8556543377280443,0.8709220129747585,0.3225638003736568,0.2892510139629948,0.3095962874942907,-0.14434566227195567,-0.12907798702524154,0.3225638003736568,0.2892510139629948,0.3095962874942907,0.14434566227195567,0.12907798702524154
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,22,20100022,MM,0.0015443000011146069,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,22,20100022,MLE,0.6931280998978764,True,0.8397324144415523,0.04670182021767197,1.7639563378894934,0.5761030670639823,0.05666084301463079,0.6397324144415524,0.04670182021767197,1.2639563378894934,-0.4238969329360177,-0.9433391569853692,0.6397324144415524,0.04670182021767197,1.2639563378894934,0.4238969329360177,0.9433391569853692
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,23,20100023,MM,0.001685100025497377,True,0.778291709069598,0.0502604368838353,1.6906152900804576,0.7122612066047558,0.4942716467224277,0.578291709069598,0.0502604368838353,1.1906152900804576,-0.2877387933952442,-0.5057283532775723,0.578291709069598,0.0502604368838353,1.1906152900804576,0.2877387933952442,0.5057283532775723
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,23,20100023,MLE,1.6614545000484213,True,0.1056514067345494,-0.8639467024413198,0.5649004159747096,0.045270123412740164,1.040466901014356,-0.09434859326545061,-0.8639467024413198,0.06490041597470964,-0.9547298765872598,0.040466901014355905,0.09434859326545061,0.8639467024413198,0.06490041597470964,0.9547298765872598,0.040466901014355905
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,24,20100024,MM,0.001532200025394559,False,,,,,,,,,,,,,,,
100,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,24,20100024,MLE,2.504661299986765,True,0.3324498957792774,-0.2817393622355195,0.6434586707374262,0.4378891713416229,0.6470242967192804,0.1324498957792774,-0.2817393622355195,0.14345867073742624,-0.5621108286583771,-0.3529757032807196,0.1324498957792774,0.2817393622355195,0.14345867073742624,0.5621108286583771,0.3529757032807196
