n,delta_label,delta,p_label,p_true,ratio_label,variance_ratio,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,p_error,mu1_error,mu2_error,sigma1_sq_error,sigma2_sq_error,p_abs_error,mu1_abs_error,mu2_abs_error,sigma1_sq_abs_error,sigma2_sq_abs_error
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,101,911100101,MM,0.0019341999432072043,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,101,911100101,MLE,4.1088849999941885,True,0.20659104236356585,0.2809079098813581,1.6753392357654027,0.7232721188243908,2.0794530761626153,0.0065910423635658355,0.2809079098813581,-0.16177807132198097,-0.2767278811756092,0.07945307616261488,0.0065910423635658355,0.2809079098813581,0.16177807132198097,0.2767278811756092,0.07945307616261488
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,104,911100104,MM,0.001996000064536929,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,104,911100104,MLE,4.065406800014898,True,0.21245590820274263,0.14018794770066723,1.9227385799531111,0.7334134123822909,1.9144443027628482,0.012455908202742616,0.14018794770066723,0.08562127286572752,-0.26658658761770915,-0.08555569723715228,0.012455908202742616,0.14018794770066723,0.08562127286572752,0.26658658761770915,0.08555569723715228
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,107,911100107,MM,0.0013105999678373337,True,0.02943410363771962,-1.18979381571534,1.5966465434820678,0.7757197357500825,2.0414826967639197,-0.1705658963622804,-1.18979381571534,-0.24047076360531583,-0.22428026424991754,0.04148269676391925,0.1705658963622804,1.18979381571534,0.24047076360531583,0.22428026424991754,0.04148269676391925
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,107,911100107,MLE,3.8588818000862375,True,0.8985498594688026,1.4551441565184784,2.041501280709505,2.4150448128576034,0.2430110938667275,0.6985498594688027,1.4551441565184784,0.20438397362212157,1.4150448128576034,-1.7569889061332729,0.6985498594688027,1.4551441565184784,0.20438397362212157,1.4150448128576034,1.7569889061332729
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,105,911100105,MM,0.0013915000017732382,True,0.3072345611091437,-0.0037475462293561357,2.1160184254971344,0.9540098869158209,1.6575904113069932,0.1072345611091437,-0.0037475462293561357,0.27890111840975074,-0.04599011308417911,-0.3424095886930072,0.1072345611091437,0.0037475462293561357,0.27890111840975074,0.04599011308417911,0.3424095886930072
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,105,911100105,MLE,4.5067467000335455,True,0.2760981900559016,-0.07948074333431879,2.053728180363796,0.9060127533791363,1.7103783314597667,0.07609819005590157,-0.07948074333431879,0.21661087327641226,-0.09398724662086366,-0.28962166854023375,0.07609819005590157,0.07948074333431879,0.21661087327641226,0.09398724662086366,0.28962166854023375
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,106,911100106,MM,0.0010059999767690897,True,0.35629415041260903,0.4036471172588343,2.2142350711129666,1.0922744841192258,1.3687238815484881,0.15629415041260902,0.4036471172588343,0.37711776402558295,0.09227448411922579,-0.6312761184515123,0.15629415041260902,0.4036471172588343,0.37711776402558295,0.09227448411922579,0.6312761184515123
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,106,911100106,MLE,4.272093299892731,True,0.05319383857018299,-0.8181756092497782,1.703257901482549,0.24137651085613573,1.7839416671618655,-0.146806161429817,-0.8181756092497782,-0.13385940560483456,-0.7586234891438642,-0.21605833283813491,0.146806161429817,0.8181756092497782,0.13385940560483456,0.7586234891438642,0.21605833283813491
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,108,911100108,MM,0.0019259999971836805,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,108,911100108,MLE,4.071570699918084,True,0.07518041502489313,-0.5867648020105277,1.6912848601282966,0.1348051611919204,2.5908278450908107,-0.12481958497510688,-0.5867648020105277,-0.14583244695908704,-0.8651948388080796,0.5908278450908102,0.12481958497510688,0.5867648020105277,0.14583244695908704,0.8651948388080796,0.5908278450908102
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,109,911100109,MM,0.001953599974513054,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,109,911100109,MLE,3.8082352000055835,True,0.22566343715002055,-0.15266918707694632,1.8960667478424664,0.66440651262747,1.4900546210466556,0.025663437150020535,-0.15266918707694632,0.058949440755082794,-0.33559348737253003,-0.5099453789533448,0.025663437150020535,0.15266918707694632,0.058949440755082794,0.33559348737253003,0.5099453789533448
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,114,911100114,MM,0.0018860999261960387,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,114,911100114,MLE,1.731766999932006,True,0.13137446443435513,-0.25394880458073626,1.7095007257154342,0.13466661755986659,2.13479848254458,-0.06862553556564488,-0.25394880458073626,-0.12761658137194942,-0.8653333824401335,0.13479848254457938,0.06862553556564488,0.25394880458073626,0.12761658137194942,0.8653333824401335,0.13479848254457938
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,110,911100110,MM,0.0018624999793246388,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,110,911100110,MLE,4.2979094999609515,True,0.0978180979768431,-0.5052457061551684,1.7443265542934292,0.5034849519159893,1.7688114215500765,-0.10218190202315691,-0.5052457061551684,-0.09279075279395443,-0.4965150480840107,-0.2311885784499239,0.10218190202315691,0.5052457061551684,0.09279075279395443,0.4965150480840107,0.2311885784499239
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,111,911100111,MM,0.0023169999476522207,True,0.8372367788645335,1.0020826649627255,3.677342345247139,1.5780886703061934,0.7194778677052506,0.6372367788645334,1.0020826649627255,1.8402250381597556,0.5780886703061934,-1.2805221322947498,0.6372367788645334,1.0020826649627255,1.8402250381597556,0.5780886703061934,1.2805221322947498
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,111,911100111,MLE,3.280107499915175,True,0.8467425252753111,1.0208399020620784,3.7396413607582537,1.5958199706100955,0.6730123765853413,0.6467425252753112,1.0208399020620784,1.90252405367087,0.5958199706100955,-1.3269876234146591,0.6467425252753112,1.0208399020620784,1.90252405367087,0.5958199706100955,1.3269876234146591
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,112,911100112,MM,0.0023042000830173492,True,0.7598548486279564,0.9514212689415397,2.794116060772531,1.8363814418667224,1.2421464248650618,0.5598548486279564,0.9514212689415397,0.9569987536851472,0.8363814418667224,-0.7578535751349387,0.5598548486279564,0.9514212689415397,0.9569987536851472,0.8363814418667224,0.7578535751349387
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,112,911100112,MLE,3.685292899957858,True,0.9454672512728769,1.2566238169482429,3.774591000247976,2.0672455674667174,0.5844896029096771,0.7454672512728768,1.2566238169482429,1.9374736931605923,1.0672455674667174,-1.4155103970903233,0.7454672512728768,1.2566238169482429,1.9374736931605923,1.0672455674667174,1.4155103970903233
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,113,911100113,MM,0.0011542000574991107,True,0.3871500042018346,0.17902599518853246,2.344641437424128,0.8492985770473652,1.4305913257874987,0.18715000420183459,0.17902599518853246,0.5075241303367442,-0.15070142295263478,-0.5694086742125017,0.18715000420183459,0.17902599518853246,0.5075241303367442,0.15070142295263478,0.5694086742125017
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,113,911100113,MLE,3.7303117000265047,True,0.26487192999475173,-0.04398361435126876,2.0647741483651796,0.7224201472007517,1.7154452793437478,0.06487192999475172,-0.04398361435126876,0.22765684127779595,-0.27757985279924835,-0.28455472065625265,0.06487192999475172,0.04398361435126876,0.22765684127779595,0.27757985279924835,0.28455472065625265
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,115,911100115,MM,0.00200159999076277,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,115,911100115,MLE,3.7567880999995396,True,0.10385093431190257,-0.34926912810891053,1.8704634876097408,0.34998524499468264,1.9243611480195384,-0.09614906568809745,-0.34926912810891053,0.03334618052235716,-0.6500147550053174,-0.07563885198046205,0.09614906568809745,0.34926912810891053,0.03334618052235716,0.6500147550053174,0.07563885198046205
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,117,911100117,MM,0.0013046000385656953,True,0.2624344095287415,0.20635508485183496,1.8541400645309987,1.0724548140943237,1.8184663680635955,0.062434409528741464,0.20635508485183496,0.017022757443615033,0.07245481409432375,-0.18153363193640493,0.062434409528741464,0.20635508485183496,0.017022757443615033,0.07245481409432375,0.18153363193640493
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,117,911100117,MLE,1.9337043000850827,True,0.2635386689583845,0.3583800918543247,1.8022094548981773,1.2932794128336955,1.904809075578897,0.0635386689583845,0.3583800918543247,-0.034907852189206334,0.2932794128336955,-0.09519092442110355,0.0635386689583845,0.3583800918543247,0.034907852189206334,0.2932794128336955,0.09519092442110355
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,116,911100116,MM,0.0013361000455915928,True,0.18257195469303356,-0.2949988746406118,2.010227139541017,1.074767957474973,1.9410368487156904,-0.017428045306966455,-0.2949988746406118,0.17310983245363332,0.07476795747497289,-0.05896315128431007,0.017428045306966455,0.2949988746406118,0.17310983245363332,0.07476795747497289,0.05896315128431007
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,116,911100116,MLE,3.8985884999856353,True,0.11873533757335958,-0.6924591443222565,1.896793280893249,0.7324208334482619,2.0283038703320146,-0.08126466242664043,-0.6924591443222565,0.05967597380586542,-0.2675791665517381,0.028303870332014203,0.08126466242664043,0.6924591443222565,0.05967597380586542,0.2675791665517381,0.028303870332014203
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,120,911100120,MM,0.0032010999275371432,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,120,911100120,MLE,2.383167600026354,True,0.0755531965480609,-0.807440581061617,1.653925452547368,0.10781141418156576,2.0709018703647355,-0.1244468034519391,-0.807440581061617,-0.18319185454001574,-0.8921885858184342,0.07090187036473505,0.1244468034519391,0.807440581061617,0.18319185454001574,0.8921885858184342,0.07090187036473505
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,119,911100119,MM,0.002548699965700507,True,0.10808796740352286,-0.3382388907142364,1.6918016665692448,0.9570138341185845,2.224020692381269,-0.09191203259647715,-0.3382388907142364,-0.14531564051813883,-0.04298616588141546,0.22402069238126865,0.09191203259647715,0.3382388907142364,0.14531564051813883,0.04298616588141546,0.22402069238126865
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,119,911100119,MLE,3.195715899928473,True,0.5409151606083792,0.5737562044281976,2.5311776382277,1.5499849225345734,1.5127763250752237,0.3409151606083792,0.5737562044281976,0.6940603311403164,0.5499849225345734,-0.4872236749247767,0.3409151606083792,0.5737562044281976,0.6940603311403164,0.5499849225345734,0.4872236749247767
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,118,911100118,MM,0.0029612999642267823,True,0.5350781101980063,0.480259711960789,2.5909695645271382,1.1435012939188591,1.1365812264680923,0.3350781101980063,0.480259711960789,0.7538522574397546,0.14350129391885913,-0.8634187735319081,0.3350781101980063,0.480259711960789,0.7538522574397546,0.14350129391885913,0.8634187735319081
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,118,911100118,MLE,3.9597615000093356,True,0.34848172847062503,0.10715590644205339,2.1860216546246867,0.904304855673981,1.4615676008231397,0.14848172847062502,0.10715590644205339,0.34890434753730304,-0.095695144326019,-0.5384323991768607,0.14848172847062502,0.10715590644205339,0.34890434753730304,0.095695144326019,0.5384323991768607
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,121,911100121,MM,0.0010272999061271548,True,0.5608284088176725,0.5587723855255985,2.3822416976456005,1.4997428876512926,1.534731331334936,0.3608284088176725,0.5587723855255985,0.5451243905582168,0.4997428876512926,-0.46526866866506444,0.3608284088176725,0.5587723855255985,0.5451243905582168,0.4997428876512926,0.46526866866506444
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,121,911100121,MLE,3.906325099989772,True,0.7683171396916013,0.9008417356563041,2.8809043459613166,1.748089989729158,1.2650047540760792,0.5683171396916014,0.9008417356563041,1.043787038873933,0.748089989729158,-0.7349952459239213,0.5683171396916014,0.9008417356563041,1.043787038873933,0.748089989729158,0.7349952459239213
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,122,911100122,MM,0.0019462000345811248,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,122,911100122,MLE,3.582485600025393,True,0.5565749033789342,0.8786095675349508,2.274258838353636,1.3106808647056523,2.0489803752128872,0.3565749033789342,0.8786095675349508,0.4371415312662523,0.31068086470565226,0.048980375212886784,0.3565749033789342,0.8786095675349508,0.4371415312662523,0.31068086470565226,0.048980375212886784
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,124,911100124,MM,0.0019039000617340207,True,0.4053677462841729,0.07871264349707152,2.2172890655555655,1.369538142931145,1.3306935765773358,0.20536774628417287,0.07871264349707152,0.38017175846818185,0.36953814293114506,-0.6693064234226647,0.20536774628417287,0.07871264349707152,0.38017175846818185,0.36953814293114506,0.6693064234226647
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,124,911100124,MLE,2.6471705000149086,True,0.6528628106861134,0.7189588543450562,2.5378947856757903,1.9568749816861672,1.2141246818369473,0.4528628106861134,0.7189588543450562,0.7007774785884067,0.9568749816861672,-0.7858753181630531,0.4528628106861134,0.7189588543450562,0.7007774785884067,0.9568749816861672,0.7858753181630531
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,123,911100123,MM,0.001892699976451695,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,123,911100123,MLE,3.7180968000320718,True,0.23729882306526293,1.2054243480733156,1.6251312348925318,1.030986197900454,2.6241683523866333,0.037298823065262915,1.2054243480733156,-0.21198607219485188,0.030986197900453982,0.6241683523866328,0.037298823065262915,1.2054243480733156,0.21198607219485188,0.030986197900453982,0.6241683523866328
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,125,911100125,MM,0.0023105000145733356,True,0.7413349935316649,0.9034464577720224,3.278008979526674,1.5212724740731858,0.8320574429383887,0.5413349935316649,0.9034464577720224,1.4408916724392902,0.5212724740731858,-1.1679425570616118,0.5413349935316649,0.9034464577720224,1.4408916724392902,0.5212724740731858,1.1679425570616118
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,125,911100125,MLE,3.047370299929753,True,0.6544558743554331,0.7116010075509743,3.044332547311864,1.3184359575045184,0.9572777321355135,0.45445587435543305,0.7116010075509743,1.2072152402244805,0.31843595750451836,-1.042722267864487,0.45445587435543305,0.7116010075509743,1.2072152402244805,0.31843595750451836,1.042722267864487
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,126,911100126,MM,0.0019415999995544553,True,0.5442842671211019,0.47835597777143146,2.7105709236365265,1.669983975822425,1.0693160337960457,0.3442842671211019,0.47835597777143146,0.8734536165491429,0.6699839758224251,-0.9306839662039548,0.3442842671211019,0.47835597777143146,0.8734536165491429,0.6699839758224251,0.9306839662039548
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,126,911100126,MLE,3.692840800038539,True,0.386010083489983,0.08517183936773252,2.382342477639656,1.4110455707661291,1.362914779946179,0.186010083489983,0.08517183936773252,0.5452251705522722,0.41104557076612913,-0.6370852200538215,0.186010083489983,0.08517183936773252,0.5452251705522722,0.41104557076612913,0.6370852200538215
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,127,911100127,MM,0.0018560000462457538,True,0.7559048585663375,0.85921038936504,3.0956835253713963,1.4698780272989216,1.2154151778797353,0.5559048585663375,0.85921038936504,1.2585662182840127,0.4698780272989216,-0.7845848221202651,0.5559048585663375,0.85921038936504,1.2585662182840127,0.4698780272989216,0.7845848221202651
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,127,911100127,MLE,3.179723900044337,True,0.15112266610424827,0.16513138204080047,1.6258739231092578,0.35883521761192183,2.359239493766896,-0.048877333895751746,0.16513138204080047,-0.2112433839781258,-0.6411647823880782,0.35923949376689546,0.048877333895751746,0.16513138204080047,0.2112433839781258,0.6411647823880782,0.35923949376689546
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,128,911100128,MM,0.0021180000621825457,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,128,911100128,MLE,3.861615299945697,True,0.7265331808480143,1.3272998234944777,1.8672868593547154,1.8657988937800818,1.9006032167265001,0.5265331808480143,1.3272998234944777,0.030169552267331756,0.8657988937800818,-0.09939678327350032,0.5265331808480143,1.3272998234944777,0.030169552267331756,0.8657988937800818,0.09939678327350032
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,130,911100130,MM,0.0019995999755337834,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,130,911100130,MLE,3.026337099960074,True,0.24182533554150856,-0.2207468244007949,1.8703160441611328,0.7316194284786979,1.7948678106402205,0.04182533554150855,-0.2207468244007949,0.03319873707374921,-0.2683805715213021,-0.20513218935977995,0.04182533554150855,0.2207468244007949,0.03319873707374921,0.2683805715213021,0.20513218935977995
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,129,911100129,MM,0.002023400040343404,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,129,911100129,MLE,4.06916579999961,True,0.038601524679323374,-0.49047127243056055,1.5436275363776364,0.012029859106555286,2.1939036162948655,-0.16139847532067664,-0.49047127243056055,-0.29348977070974724,-0.9879701408934447,0.19390361629486508,0.16139847532067664,0.49047127243056055,0.29348977070974724,0.9879701408934447,0.19390361629486508
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,131,911100131,MM,0.003273200010880828,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,131,911100131,MLE,3.0323388999095187,True,0.12255220006639102,-0.6984639011706438,1.8349890815034586,0.42046518752527634,1.9440961707557658,-0.077447799933609,-0.6984639011706438,-0.002128225583925003,-0.5795348124747237,-0.05590382924423465,0.077447799933609,0.6984639011706438,0.002128225583925003,0.5795348124747237,0.05590382924423465
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,132,911100132,MM,0.0037224000552669168,True,0.6641816841318857,0.7568878100249954,3.040835009484305,1.329165172425675,0.6697126942796976,0.4641816841318857,0.7568878100249954,1.2037177023969212,0.329165172425675,-1.3302873057203028,0.4641816841318857,0.7568878100249954,1.2037177023969212,0.329165172425675,1.3302873057203028
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,132,911100132,MLE,2.87202500004787,True,0.8392603648465435,1.1439109747964507,3.5077843089614476,1.7376643165875199,0.3672235547127277,0.6392603648465436,1.1439109747964507,1.670667001874064,0.7376643165875199,-1.6327764452872726,0.6392603648465436,1.1439109747964507,1.670667001874064,0.7376643165875199,1.6327764452872726
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,133,911100133,MM,0.0009992000414058566,True,0.4264795789973306,0.40389193723581873,2.5374638099618814,1.0888738496930126,1.3391855750302077,0.22647957899733057,0.40389193723581873,0.7003465028744977,0.0888738496930126,-0.6608144249697927,0.22647957899733057,0.40389193723581873,0.7003465028744977,0.0888738496930126,0.6608144249697927
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,133,911100133,MLE,3.225347699946724,True,0.299490202481452,0.16770911772271688,2.251662637530203,0.9999281732184991,1.620643309947807,0.09949020248145196,0.16770911772271688,0.41454533044281927,-7.182678150086108e-05,-0.3793566900521934,0.09949020248145196,0.16770911772271688,0.41454533044281927,7.182678150086108e-05,0.3793566900521934
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,134,911100134,MM,0.0010668999748304486,True,0.5419078637954156,0.6957127178330631,2.257894899248467,1.4660267755631733,1.8970068120952694,0.34190786379541555,0.6957127178330631,0.42077759216108346,0.4660267755631733,-0.102993187904731,0.34190786379541555,0.6957127178330631,0.42077759216108346,0.4660267755631733,0.102993187904731
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,134,911100134,MLE,4.14159719995223,True,0.8943458660255406,1.1607232362152415,3.5327350526551378,1.7950390044334423,1.2516031714336207,0.6943458660255406,1.1607232362152415,1.6956177455677541,0.7950390044334423,-0.7483968285663798,0.6943458660255406,1.1607232362152415,1.6956177455677541,0.7950390044334423,0.7483968285663798
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,136,911100136,MM,0.002133699948899448,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,136,911100136,MLE,3.4385044999653473,True,0.07204414652448958,-0.19662295877716415,1.459701235479104,0.13567352152932033,2.557775247515389,-0.12795585347551042,-0.19662295877716415,-0.3774160716082797,-0.8643264784706797,0.5577752475153885,0.12795585347551042,0.19662295877716415,0.3774160716082797,0.8643264784706797,0.5577752475153885
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,135,911100135,MM,0.0018325001001358032,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,135,911100135,MLE,4.061706400010735,True,0.5898531915583781,0.7043755285875188,2.3812227903314023,1.8263083280254824,1.6505697398803116,0.3898531915583781,0.7043755285875188,0.5441054832440186,0.8263083280254824,-0.3494302601196888,0.3898531915583781,0.7043755285875188,0.5441054832440186,0.8263083280254824,0.3494302601196888
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,137,911100137,MM,0.002079600002616644,True,0.29847061476792963,0.7437533430583213,1.900829573569367,1.0971769157718159,2.5466256372269505,0.09847061476792962,0.7437533430583213,0.06371226648198336,0.09717691577181586,0.54662563722695,0.09847061476792962,0.7437533430583213,0.06371226648198336,0.09717691577181586,0.54662563722695
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,137,911100137,MLE,4.12503870006185,True,0.951873306540585,1.3935829314393868,4.7574830176257175,1.9447170686228417,0.5159502074268076,0.7518733065405849,1.3935829314393868,2.920365710538334,0.9447170686228417,-1.4840497925731928,0.7518733065405849,1.3935829314393868,2.920365710538334,0.9447170686228417,1.4840497925731928
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,138,911100138,MM,0.0019330000504851341,False,,,,,,,,,,,,,,,
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,138,911100138,MLE,3.647512200055644,True,0.2728585923371503,0.2661270378616931,2.1931507731539814,0.6896684271345442,1.7775284614716438,0.07285859233715031,0.2661270378616931,0.3560334660665978,-0.31033157286545576,-0.22247153852835666,0.07285859233715031,0.2661270378616931,0.3560334660665978,0.31033157286545576,0.22247153852835666
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,142,911100142,MM,0.000951400026679039,True,0.566732454351382,0.4681248515047811,2.3984161471245002,1.17297206728132,1.4423979887494076,0.36673245435138196,0.4681248515047811,0.5612988400371166,0.17297206728131997,-0.5576020112505928,0.36673245435138196,0.4681248515047811,0.5612988400371166,0.17297206728131997,0.5576020112505928
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,142,911100142,MLE,0.9307708999840543,True,0.8056173032740704,0.8892325968076535,3.0253529085997135,1.5556696950483184,1.2181430645346218,0.6056173032740704,0.8892325968076535,1.1882356015123299,0.5556696950483184,-0.7818569354653786,0.6056173032740704,0.8892325968076535,1.1882356015123299,0.5556696950483184,0.7818569354653786
300,medium,1.5,unbalanced,0.2,ratio_2,2.0,0.0,1.8371173070873836,1.0,2.0000000000000004,139,911100139,MM,0.0020129000768065453,False,,,,,,,,,,,,,,,
