scenario,n,delta_label,delta,p_label,p_true,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,mu1_abs_error,mu2_abs_error
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,490,1050700090,MLE,0.6402852000028361,True,0.4971114933235437,-0.18908332184582902,3.113882649635067,1.0653768824588505,0.8765865044695386,0.18908332184582902,0.11388264963506689
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,489,1050700089,MM,0.001937499997438863,False,,,,,,,
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,489,1050700089,MLE,1.4451064000022598,True,0.46481477419142353,-0.09929004808687932,2.7872525835735242,0.907753440931145,1.3704704027240118,0.09929004808687932,0.21274741642647577
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,493,1050700093,MM,0.0018712999881245196,True,0.526470792814647,0.22232217752570804,3.154716888963399,1.3422939952876765,0.8265963264648598,0.22232217752570804,0.15471688896339897
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,493,1050700093,MLE,0.8645355000044219,True,0.456681008363415,-0.016291489348732938,2.978612489315141,1.059142698474927,0.9802420880775422,0.016291489348732938,0.021387510684859112
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,496,1050700096,MM,0.00134529999922961,True,0.39825259975868244,-0.43477675641358293,2.7624519263716154,0.716586550926975,1.3905376854522622,0.43477675641358293,0.2375480736283846
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,496,1050700096,MLE,0.36780569999245927,True,0.4904154784927917,-0.1638211138431703,3.0799359774898525,0.9336536606132892,0.9507248292008051,0.1638211138431703,0.07993597748985248
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,492,1050700092,MM,0.0017288999806623906,True,0.4529634149303986,-0.0031832215682960907,2.9823720305409385,0.920667118473571,0.8384883378170704,0.0031832215682960907,0.017627969459061532
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,492,1050700092,MLE,1.0496587000088766,True,0.45324108252256223,0.024192693011641432,2.96119469469692,0.9991984016028429,0.9032564929522887,0.024192693011641432,0.03880530530308013
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,494,1050700094,MM,0.0021299000072758645,True,0.6590518435188618,0.44503144114692383,3.5484558936295967,1.6344645165452327,0.754489439911089,0.44503144114692383,0.5484558936295967
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,494,1050700094,MLE,1.1572544000227936,True,0.5693933287730465,0.18947023663703116,3.240208040162537,1.3330612155272268,1.0627656967853252,0.18947023663703116,0.24020804016253683
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,491,1050700091,MM,0.001124400005210191,True,0.42460863904276525,-0.2676484486962545,2.6274565565995402,0.8054502080485133,1.310613165132528,0.2676484486962545,0.37254344340045975
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,491,1050700091,MLE,1.7704865999985486,True,0.501954284370395,-0.008092433616533492,2.8154684362000073,1.122586789788514,1.179217161539331,0.008092433616533492,0.1845315637999927
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,495,1050700095,MM,0.0029402999789454043,True,0.45028574438917807,0.027326372472920468,3.1263537102052226,0.8855890607957283,0.8173980668456232,0.027326372472920468,0.12635371020522257
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,495,1050700095,MLE,1.2927090000011958,True,0.4171196118402927,-0.03652745166920671,2.995712723371572,0.9168619885512079,1.042163965132305,0.03652745166920671,0.004287276628427872
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,498,1050700098,MM,0.0017309999966528267,True,0.567564527043908,0.2821678671588417,3.325198931408334,1.189571731527292,0.7712794904607748,0.2821678671588417,0.3251989314083339
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,498,1050700098,MLE,0.5417985999956727,True,0.49119041499147054,0.039400127373661095,3.102790368435767,0.89993497548539,0.9709408733418105,0.039400127373661095,0.10279036843576694
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,497,1050700097,MM,0.0009428000194020569,True,0.44004970712142455,0.04711104182001469,2.9011934452667822,0.9207457395291251,1.3323743930362333,0.04711104182001469,0.09880655473321776
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,497,1050700097,MLE,0.9632379999966361,True,0.44424018908983937,0.012047988072572494,2.9507407459788446,0.8008786772419142,1.2064506566615174,0.012047988072572494,0.049259254021155385
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,0,1050300100,MM,0.0020542000129353255,True,0.22356813310065024,-0.18859196446995163,2.958113359110494,0.7458893227940423,0.9209278641364047,0.18859196446995163,0.04188664088950622
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,0,1050300100,MLE,0.9411827999865636,True,0.21924031120650345,-0.1839230943592178,2.9393598489843424,0.8164312513064671,0.9629285667003354,0.1839230943592178,0.06064015101565756
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,1,1050300101,MM,0.0016682000132277608,True,0.1910466757434086,-0.25873142783468106,2.9811812292100415,0.9579453826347214,1.101336905630185,0.25873142783468106,0.018818770789958528
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,1,1050300101,MLE,1.0408307000179775,True,0.5456065029685029,1.4779990034059451,3.423906435517407,2.750579179953214,0.5650156567474698,1.4779990034059451,0.42390643551740714
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,2,1050300102,MM,0.0013405999925453216,True,0.17126978742020965,-0.19878429736849812,2.993632104602928,0.46882295750413017,1.1864760143360498,0.19878429736849812,0.006367895397072054
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,2,1050300102,MLE,1.227543200016953,True,0.16411905370804894,-0.2183922071819889,2.970171720594845,0.5045517479770357,1.2353006580570767,0.2183922071819889,0.0298282794051552
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,499,1050700099,MM,0.0019276999810244888,True,0.5766580530477636,0.18576323902606995,3.2190946729486614,1.4277945722244378,1.1245297289367067,0.18576323902606995,0.21909467294866136
crossover,300,strong,3.0,balanced,0.5,0.0,3.0,1.0,1.0,499,1050700099,MLE,1.7031708999711554,True,0.5343997915651044,0.05405214898954861,3.0949604204528907,1.263108544784657,1.223735908654223,0.05405214898954861,0.09496042045289066
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,4,1050300104,MM,0.0013158000074326992,True,0.14164569847638023,-0.2966975189149266,2.8990243971575547,0.4978221333235052,1.1000045307531556,0.2966975189149266,0.10097560284244533
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,4,1050300104,MLE,1.0459895999811124,True,0.5758661819449816,1.858001919781973,3.2452108368528045,2.7743045616177717,0.44500955872762604,1.858001919781973,0.24521083685280454
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,5,1050300105,MM,0.003265600011218339,False,,,,,,,
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,5,1050300105,MLE,0.9142768000019714,True,0.4657675599982114,1.7901859444984545,3.102490974027116,3.0222680443102186,0.6206513897220481,1.7901859444984545,0.10249097402711582
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,7,1050300107,MM,0.001198899990413338,True,0.2371407520517148,0.2056979036813713,3.172014437255508,0.862061094397487,0.9576730575720478,0.2056979036813713,0.17201443725550813
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,7,1050300107,MLE,1.2898041000007652,True,0.2039127712823449,0.026401309846733712,3.0941286966400785,0.7444241778197969,1.0643173382026723,0.026401309846733712,0.0941286966400785
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,10,1050300110,MM,0.0025486999948043376,False,,,,,,,
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,10,1050300110,MLE,0.8260523999924771,True,0.18066338746186703,-0.32831907413001526,2.988635292704639,0.674177802099574,1.0744166390028167,0.32831907413001526,0.011364707295360876
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,3,1050300103,MM,0.0017474000051151961,True,0.22782368160474145,0.36106342959291693,2.9993845958501697,0.8464701453065936,0.8322661027102126,0.36106342959291693,0.0006154041498303009
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,3,1050300103,MLE,2.5374464000051375,True,0.18122158349328946,0.12157975757659362,2.9022255965750547,0.7162224773443191,0.956260293727723,0.12157975757659362,0.09777440342494526
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,8,1050300108,MM,0.0020708999945782125,True,0.2149768912406186,0.3428071112684936,3.083001320640884,0.9881169686893754,0.7338548225459255,0.3428071112684936,0.08300132064088395
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,8,1050300108,MLE,1.7409979999938514,True,0.19736761699656177,0.2523238177310038,3.0451329765085617,0.9612548939303804,0.7853889553532662,0.2523238177310038,0.04513297650856174
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,6,1050300106,MM,0.003331700019771233,True,0.3757095391740194,0.8561020719752126,3.195949285475873,1.5518699723503977,0.7375366395295772,0.8561020719752126,0.19594928547587287
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,6,1050300106,MLE,2.2245403999986593,True,0.23599502103989745,0.2137673212423912,2.9664706462574513,0.9883078738794939,0.953118221761487,0.2137673212423912,0.03352935374254873
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,14,1050300114,MM,0.0018973999831359833,True,0.2096632267085675,0.1803640879626558,3.05213285211373,1.565798059339909,0.9231158225200088,0.1803640879626558,0.05213285211373009
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,14,1050300114,MLE,1.1543360999785364,True,0.15350833863906493,-0.3273105294384081,2.9536893939797633,1.0269803102277273,1.0253502102571943,0.3273105294384081,0.04631060602023673
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,13,1050300113,MM,0.001347499986877665,True,0.16286948477411156,-0.27489003448443716,2.93531660215658,0.9676640017449094,1.0012733116106436,0.27489003448443716,0.06468339784342003
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,13,1050300113,MLE,1.52905529999407,True,0.17501582458425224,-0.22331832672835117,2.971640202783416,0.9102059305560779,0.9305894156166393,0.22331832672835117,0.028359797216583882
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,9,1050300109,MM,0.0023342000204138458,True,0.2884680003332087,1.0384800860962815,3.2942117951290437,2.1598461119781867,0.7992971838373258,1.0384800860962815,0.2942117951290437
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,9,1050300109,MLE,3.036452800006373,True,0.21953282840365598,0.6122811708770226,3.2148559911664196,1.7610696121965903,0.8828282679190265,0.6122811708770226,0.21485599116641962
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,15,1050300115,MM,0.0021066000044811517,True,0.25820565676233587,0.1431652666060974,3.1999616682980636,1.3242047358131805,0.7233156735189931,0.1431652666060974,0.1999616682980636
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,15,1050300115,MLE,1.4719325000187382,True,0.30174276874869593,0.44748031890697415,3.2590505240380265,1.7387192477281095,0.6845756573474868,0.44748031890697415,0.25905052403802653
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,12,1050300112,MM,0.0027571000100579113,True,0.21072375338231572,0.5521868415063982,3.092290480722217,1.2635594684685982,1.086335410726949,0.5521868415063982,0.0922904807222169
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,12,1050300112,MLE,2.236241800012067,True,0.14661287929823316,0.047074998558571474,2.9882434887321687,0.7716593006339284,1.1733626636464072,0.047074998558571474,0.011756511267831282
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,11,1050300111,MM,0.0032359999895561486,True,0.19822876227832273,-0.018096532252516617,2.808073600101076,0.9857276759029648,0.9332406782677429,0.018096532252516617,0.1919263998989238
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,11,1050300111,MLE,2.3603498000011314,True,0.2194626258420863,0.13952473124790266,2.840639029334306,1.1657915109296617,0.9063537233152322,0.13952473124790266,0.159360970665694
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,16,1050300116,MM,0.0020901999960187823,True,0.1594590519106994,-0.32271599485505575,2.9670456694945875,0.35163235632160794,1.0708383740356433,0.32271599485505575,0.03295433050541252
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,16,1050300116,MLE,0.7891940999834333,True,0.16721275881553624,-0.2741473008725723,2.987923201665383,0.3758927625066199,1.0351534037961696,0.2741473008725723,0.012076798334617056
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,19,1050300119,MM,0.001326500001596287,True,0.10860829217346821,-0.707715981113517,2.871865577130735,0.452181210726343,1.1906714300158554,0.707715981113517,0.12813442286926513
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,19,1050300119,MLE,0.907834699988598,True,0.09981500546078761,-0.8306023085289788,2.8505250886449556,0.3290074641716965,1.2226003370310836,0.8306023085289788,0.14947491135504443
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,20,1050300120,MM,0.0023416999902110547,True,0.2191979568936444,0.1772513298554479,3.1548119033461357,0.6082098515183643,0.8028499996501118,0.1772513298554479,0.1548119033461357
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,20,1050300120,MLE,1.8221441000059713,True,0.2639759128455129,0.4604140675518451,3.2344029589364798,0.9196056000608788,0.7333210870381427,0.4604140675518451,0.23440295893647978
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,17,1050300117,MM,0.0018026999896392226,False,,,,,,,
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,17,1050300117,MLE,2.6179743999964558,True,0.20337778313779833,-0.15766216026113855,2.9540631862182565,0.6785818889529611,1.0242947330849268,0.15766216026113855,0.045936813781743524
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,24,1050300124,MM,0.0013211999903433025,True,0.13183134889984263,-0.5885184790921096,2.82285404068051,0.40839453993380115,1.2084032301860865,0.5885184790921096,0.17714595931948995
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,24,1050300124,MLE,0.6381526000041049,True,0.21265940358317792,0.021290234390981443,3.008355776433697,0.9088569425602047,0.949572199284953,0.021290234390981443,0.008355776433696782
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,22,1050300122,MM,0.0018565999926067889,False,,,,,,,
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,22,1050300122,MLE,2.595277399988845,True,0.33786439041481797,0.9369894080945157,3.2113936173818405,1.9492877995700195,0.8928773571827665,0.9369894080945157,0.21139361738184048
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,26,1050300126,MM,0.003240999998524785,True,0.29323898793048747,-0.012678520968133267,3.0975784339386303,1.0073415305924502,0.7593824627167561,0.012678520968133267,0.0975784339386303
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,26,1050300126,MLE,0.9077811999886762,True,0.35880554426978034,0.35307220700310926,3.2109534767156194,1.4780033991668415,0.6668887874602045,0.35307220700310926,0.21095347671561937
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,23,1050300123,MM,0.002004299982218072,True,0.21842030751374528,0.168235139064143,2.9614347354916997,1.2815777745117654,1.0745154767878182,0.168235139064143,0.038565264508300334
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,23,1050300123,MLE,2.544534199987538,True,0.17424247088314404,-0.14958608120429565,2.8790624187636698,0.9850328575603686,1.16282904549132,0.14958608120429565,0.12093758123633025
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,21,1050300121,MM,0.0021832000056747347,True,0.24795388678129177,0.6573065732424881,3.0017016166039205,1.732801109393229,0.8307799535267876,0.6573065732424881,0.0017016166039205416
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,21,1050300121,MLE,3.5982549999898765,True,0.2387527697957601,0.6722101280067261,2.968690898092285,1.866660071332038,0.8868890102714433,0.6722101280067261,0.031309101907714965
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,18,1050300118,MM,0.0019065999949816614,True,0.2073573780027943,0.3457309022357373,3.022579573067837,1.2949331685074523,1.177686755300548,0.3457309022357373,0.02257957306783709
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,18,1050300118,MLE,4.685322099976474,True,0.2778450458038195,0.7146325502540832,3.1419269846886597,1.5711640437616043,1.053819050568913,0.7146325502540832,0.14192698468865972
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,27,1050300127,MM,0.0030328000138979405,True,0.25814225178334593,0.1785633201941068,3.166551575498811,1.4694345297854599,0.7979759284122432,0.1785633201941068,0.16655157549881094
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,27,1050300127,MLE,2.040234699990833,True,0.28182457699287494,0.3790957219540265,3.1863901133108787,1.7918954692767273,0.8089755693688648,0.3790957219540265,0.18639011331087874
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,28,1050300128,MM,0.003210499999113381,True,0.3384568025498133,0.6954138669187546,3.160908932159429,1.3076754232841907,0.7726489768076612,0.6954138669187546,0.1609089321594288
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,28,1050300128,MLE,2.058268099994166,True,0.23120008709726225,0.1771683265154816,2.972794331525389,0.8406275412157428,0.951135018351023,0.1771683265154816,0.027205668474611144
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,25,1050300125,MM,0.002913099975557998,True,0.198598970871446,0.21378257744992402,3.0591617786220944,1.0499613433716857,1.0315047465044926,0.21378257744992402,0.059161778622094374
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,25,1050300125,MLE,3.3800394000136293,True,0.1679286617526729,0.05312235579878028,2.986705006143539,1.023204767598874,1.1410329057992463,0.05312235579878028,0.013294993856460824
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,31,1050300131,MM,0.0014119999832473695,True,0.11510364197562818,-0.5837963257752472,2.9533797403859396,0.46701656888297804,1.1943399607437761,0.5837963257752472,0.046620259614060355
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,31,1050300131,MLE,1.0235141000011936,True,0.14319905445549874,-0.29567297596625064,3.021212799669728,0.7089598318788254,1.0896715056644415,0.29567297596625064,0.021212799669728
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,30,1050300130,MM,0.0016781000012997538,True,0.1977491933780158,-0.10298920763643649,3.0021761820015334,0.528054242536171,1.0983604023866609,0.10298920763643649,0.0021761820015333555
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,30,1050300130,MLE,1.944004799996037,True,0.19820661711013643,-0.04957492361368307,2.9907434508319506,0.6450684396127198,1.145425210846653,0.04957492361368307,0.00925654916804941
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,32,1050300132,MM,0.0013089999847579747,True,0.21524849400689913,-0.35509518312709254,2.949446190070232,0.7058341613543341,0.9272937065508443,0.35509518312709254,0.05055380992976799
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,32,1050300132,MLE,0.8479999999981374,True,0.2295434534965868,-0.24487080447742818,2.977918919163976,0.8491393199831712,0.8987067410252638,0.24487080447742818,0.022081080836024114
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,35,1050300135,MM,0.0031094000150915235,True,0.16722188758568368,0.20160699010919814,3.0472209774799417,0.9008835114126779,0.7510917587623687,0.20160699010919814,0.047220977479941695
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,35,1050300135,MLE,1.0623032999865245,True,0.16742658690743512,0.1775473057301548,3.0527588988431864,0.8421513735673741,0.7331919205887288,0.1775473057301548,0.05275889884318641
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,37,1050300137,MM,0.0012631999852601439,True,0.14974200888010814,-0.6666144917463632,2.726956480916718,0.4340990360393453,1.2246662181373416,0.6666144917463632,0.27304351908328206
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,37,1050300137,MLE,0.9098177999840118,True,0.1964863270031569,-0.3188326709880342,2.839332650227265,0.7297668721300362,1.0633990999605543,0.3188326709880342,0.1606673497727349
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,33,1050300133,MM,0.0021213999716565013,True,0.17201785347870457,-0.3486574776442515,2.890581065072854,0.5941287571189318,1.428719433559082,0.3486574776442515,0.10941893492714616
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,33,1050300133,MLE,1.4192150000017136,True,0.20657644733373692,-0.1338558792080914,2.9757443777621604,0.7687958237897432,1.3056220233574576,0.1338558792080914,0.024255622237839614
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,34,1050300134,MM,0.0032842000073287636,True,0.2763598637705961,0.2763137436426528,3.2432038086309896,1.467279164842757,0.9360575763227507,0.2763137436426528,0.24320380863098956
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,34,1050300134,MLE,1.760991000017384,True,0.19938926411349564,-0.20003651849528345,3.0766007727084212,1.040202824220339,1.1515441993271172,0.20003651849528345,0.07660077270842125
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,39,1050300139,MM,0.001927000004798174,True,0.2531137424478803,0.10136542644740709,3.1835305931748623,1.1078946338495568,0.9470985931287792,0.10136542644740709,0.1835305931748623
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,39,1050300139,MLE,0.8939429000020027,True,0.20356166279446322,-0.20599651142691972,3.0703258634658597,0.8403932111984536,1.0952972877623999,0.20599651142691972,0.07032586346585967
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,29,1050300129,MM,0.0012687999987974763,True,0.13683720627899787,-0.3586449534223668,2.7756190820279087,1.318449890379444,1.3658381746886876,0.3586449534223668,0.22438091797209125
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,29,1050300129,MLE,4.4086176000128035,True,0.20803674835535227,0.18047653896277274,2.915778466438289,1.6950233832451465,1.1797587993550618,0.18047653896277274,0.08422153356171114
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,38,1050300138,MM,0.0018962000031024218,True,0.19106082684413486,0.3120761976032176,3.1969837108835724,1.1822085878847508,0.7397580646803162,0.3120761976032176,0.19698371088357236
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,38,1050300138,MLE,1.501833299989812,True,0.1552627849107011,0.06756031419464346,3.1196699357178024,1.0822934141071585,0.853295517845386,0.06756031419464346,0.11966993571780238
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,41,1050300141,MM,0.0021850999910384417,True,0.22708245202652133,-0.2484466280561879,2.9157365585545256,0.8040500884374829,1.032740695557294,0.2484466280561879,0.08426344144547437
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,41,1050300141,MLE,1.398976099997526,True,0.3178321896259793,0.2820041377825815,3.089527323382939,1.3851439087959805,0.8632280390084005,0.2820041377825815,0.089527323382939
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,36,1050300136,MM,0.003377800021553412,True,0.2207753074117215,0.2923763241145574,3.0503033647525486,1.3427219085315472,1.0757592423464821,0.2923763241145574,0.050303364752548596
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,36,1050300136,MLE,3.7605864999932237,True,0.18012279867465825,0.07739682619784773,2.9607851488847987,1.279870142603069,1.201265589299481,0.07739682619784773,0.03921485111520129
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,40,1050300140,MM,0.0012712000170722604,True,0.18861722530703123,-0.2740302262764649,2.9702174776912997,0.807399351468045,0.9436817072201488,0.2740302262764649,0.029782522308700266
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,40,1050300140,MLE,2.864073599979747,True,0.1692262264994477,-0.36236859207943567,2.9124881215308434,0.8419677243789744,1.0574474739780102,0.36236859207943567,0.08751187846915665
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,42,1050300142,MM,0.002002000022912398,True,0.2772004584482149,0.7475954290799633,3.247811292322192,1.6240744272561816,0.7528078641076864,0.7475954290799633,0.2478112923221918
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,42,1050300142,MLE,2.4056588000094052,True,0.18168984123680895,0.15820914473841996,3.0868556223719157,1.139537499542891,0.9342878247496228,0.15820914473841996,0.08685562237191569
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,43,1050300143,MM,0.001138299994636327,True,0.14740098766279175,-0.2673768705650206,2.859336320522835,0.5141474399625302,1.287213784925868,0.2673768705650206,0.14066367947716518
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,43,1050300143,MLE,2.2400162999983877,True,0.16595058187718054,-0.1482071869825598,2.905164519375674,0.5865848120820485,1.2159147317011396,0.1482071869825598,0.0948354806243259
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,46,1050300146,MM,0.0021160999895073473,True,0.15183743610117797,-0.6667046702548838,2.883747450430513,0.3133703865961904,1.17973983003289,0.6667046702548838,0.11625254956948705
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,46,1050300146,MLE,0.6191152999817859,True,0.2173841213481259,-0.1556165703448005,3.0391467126049343,0.8273761850738763,0.9651182238812558,0.1556165703448005,0.0391467126049343
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,44,1050300144,MM,0.0038640999991912395,True,0.19774245839696863,0.08227311554118488,3.0727120912862995,1.3589594675774819,0.9544980161328863,0.08227311554118488,0.07271209128629952
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,44,1050300144,MLE,2.5460809000069275,True,0.2347205984219064,0.30204104465738946,3.149803949793634,1.4827799346250288,0.8472541480668351,0.30204104465738946,0.14980394979363387
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,48,1050300148,MM,0.0011558000114746392,True,0.16290975601954932,-0.3827698339331418,2.9099440432966457,0.6417713009771796,1.1963517834098214,0.3827698339331418,0.09005595670335431
crossover,300,strong,3.0,unbalanced,0.2,0.0,3.0,1.0,1.0,48,1050300148,MLE,1.1353970000054687,True,0.18834660600907335,-0.21116864906868407,2.973315635872942,0.7637185203467666,1.097037871733883,0.21116864906868407,0.026684364127058213
